CADDID,PlaceID,FacilityName,Latitude,Longitude,StreetAddress,City,County,ZipCode,RegionalWaterBoard
11195,705494,Manuel Vieira Jr Dairy,37.3735,-120.4986,5843 North Utah Road,Merced,Merced,95348,5S
11196,705495,Eugenio Azavedo Dairy #4,37.2659,-120.4564,1730 Vassar Avenue,Merced,Merced,95340,5S
11197,705496,Double B Dairy,37.2363,-120.3833,5817 East Worden Avenue,Merced,Merced,95340,5S
11198,705497,Silveira Brothers Dairy #1,37.3046,-120.9939,27890 Brazo Road,Newman,Merced,95360,5S
11199,705499,Toste Dairy,37.2977,-120.988,609 Santa Fe Grade,Newman,Merced,95360,5S
11200,705501,Fagundes Bros. Dairy #3,37.4974,-120.5176,2430 Turlock Road,Snelling,Merced,95369,5S
11201,705502,Fagundes Bros. Dairy #4,37.5041,-120.5218,14877 Cox Ferry Road,Snelling,Merced,95369,5S
11202,705503,Michael Brasil Dairy,37.3448,-120.8196,18254 First Avenue,Stevinson,Merced,95374,5S
11203,705505,Anchor J Dairy,37.3373,-120.9319,24507 First Avenue,Stevinson,Merced,95374,5S
11204,705508,Oliveira Dairy,37.3448,-120.853,3991 Lander Avenue,Stevinson,Merced,95374,5S
11205,705510,Souza Bros Dairy,37.3444,-120.8782,3887 McCullagh Road,Stevinson,Merced,95374,5S
11206,705511,3 D Dores Dairy,37.3477,-120.8644,20751 West River Road,Stevinson,Merced,95374,5S
11207,705512,John Baptista Facility,37.3468,-120.8658,20755 West River Road,Stevinson,Merced,95374,5S
11208,705514,Dias Family Dairy,37.3368,-120.8755,21330 West Second Avenue,Stevinson,Merced,95374,5S
11209,705515,Joe Lewis,37.3344,-120.9209,23489 West Second Avenue,Stevinson,Merced,95324,5S
11210,705517,Xavier Grow Yard,37.3349,-120.8962,22368 Second Avenue,Stevinson,Merced,95374,5S
11211,705519,Michael Brasil Dairy #2,37.3597,-120.8323,4971 Van Clief Road,Stevinson,Merced,95374,5S
11212,705523,F & A Lemos Dairy,37.4903,-120.7463,14373 East Avenue,Turlock,Merced,95380,5S
11213,705524,J & M Bettencourt Dairy,37.4918,-120.7366,13831 East Avenue,Turlock,Merced,95380,5S
11214,705525,Vierra Dairy Farms #2,37.4399,-120.8528,20167 Fowler Avenue,Turlock,Merced,95380,5S
11215,705526,"Golf Link Ranches, LLC",37.4362,-120.8312,10220 Golf Link Road,Turlock,Merced,95380,5S
11216,705527,Dan Perry,37.5021,-120.8055,1008 North Verduga Road,Turlock,Stanislaus,95380,5S
11217,705528,Jose & Teresa Soares Dairy #1,37.4562,-120.7762,11076 North Vincent Road,Turlock,Merced,95380,5S
11218,705530,Gabriel Machado & Sons Dairy,37.4695,-120.7756,12266 N Vincent Road,Turlock,Merced,95380,5S
11219,705531,Cardoso Dairy,37.434,-120.5345,2720 Kenney Avenue,Winton,Merced,95388,5S
11220,705532,Jose C. Pereira Dairy,37.4341,-120.5488,3470 Oakdale Road,Winton,Merced,95388,5S
11221,705533,Milk Made Dairy,37.4612,-120.623,7509 Oakdale Road,Snelling,Merced,95369,5S
11222,705534,Hultgren Dairy,37.4196,-120.6482,8878 Palm Avenue,Winton,Merced,95388,5S
11223,705535,Palm Dairy,37.4203,-120.6247,7660 Palm Avenue,Winton,Merced,95388,5S
11224,705536,Tierra Buena Heifer Ranch,37.4135,-120.615,8661 North Winton Way,Winton,Merced,95388,5S
11225,705537,Top Of The Line Dairy,38.846,-121.403,6287 East Catlett Road,Lincoln,Placer,95648,5S
11226,705538,Former D. Barcelos Dairy,38.314,-121.4249,12206 Bruceville Road,Elk Grove,Sacramento,95757,5S
11227,705539,"G. Simoes Dairy, Inc.",38.3281,-121.399,11758 Carroll Road,Elk Grove,Sacramento,95757,5S
11228,705540,Machado & Sons Dairy,38.3317,-121.3989,11735 Carroll Road,Elk Grove,Sacramento,95757,5S
11229,705541,SB Farms,38.3414,-121.3989,11431 Carroll Road,Elk Grove,Sacramento,95757,5S
11230,705543,Double D Dairy,38.3535,-121.4325,6213 Eschinger Road,Elk Grove,Sacramento,95757,5S
11231,705545,Pimentel Heifer Ranch/Double D Dairy #2,38.3632,-121.4459,10837 Franklin Boulevard,Elk Grove,Sacramento,95757,5S
11232,705547,"Joe Simoes & Sons Dairy, Inc.",38.3211,-121.4258,6900 Lambert Road,Elk Grove,Sacramento,95757,5S
11233,705548,Pearson and Coupe Dairy,38.253,-121.2739,11098 Boessow Road,Galt,Sacramento,95632,5S
11234,705549,Vanderspek Dairy,38.2598,-121.3372,13611 Christensen Road,Galt,Sacramento,95632,5S
11235,705551,TH Mello & Sons Dairy #2,38.238,-121.321,10090 Kost Road,Galt,Sacramento,95632,5S
11236,705552,Pacheco Dairy,38.27,-121.3132,13390 McFarland Avenue,Galt,Sacramento,95632,5S
11237,705553,Joe Vitoria Dairy,38.2711,-121.326,13340 Sargent Avenue,Galt,Sacramento,95632,5S
11238,705554,Ernie Moules Dairy,38.3065,-121.1796,12406 Clay Station Road,Herald,Sacramento,95638,5S
11239,705556,B & J Dairy #2,38.383,-121.2978,10300 Dillard Road,Wilton,Sacramento,95693,5S
11240,705557,Faria Dairy,38.2035,-121.2139,8450 East Jahant Road,Acampo,San Joaquin,95220,5S
11241,705558,Kooyman & Son Dairy,38.2074,-121.2335,6787 East Jahant Road,Acampo,San Joaquin,95220,5S
11242,705559,Matos Brothers Dairy,38.2331,-121.3027,26857 Ritz Road,Acampo,San Joaquin,95220,5S
11243,705560,Frank N. Rocha Dairy #2,37.8386,-121.0166,13999 Brennan Road,Escalon,San Joaquin,95320,5S
11244,705561,Mello Ranch,37.8901,-120.9792,27181 East Carter Road,Escalon,San Joaquin,95320,5S
11245,705562,Frank & Carol Borba Dairy,37.8566,-121.0005,25381 East Dodds Road,Escalon,San Joaquin,95320,5S
11246,705563,Manuel Da Silva Dairy (Henry Rd),37.8112,-120.9464,16551 South Henry Road,Escalon,San Joaquin,95320,5S
11247,705565,Brasil and Sons Dairy No 2,37.8272,-121.044,21728 East Lone Tree Road,Escalon,San Joaquin,95320,5S
11248,705566,Dasilva Dairy Farms LLC #2,37.8387,-121.0089,24628 East Mariposa Road,Escalon,San Joaquin,95320,5S
11249,705567,"Da Silva Dairy Farms, LLC #3",37.8427,-121.0137,24197 East Mariposa Road,Escalon,San Joaquin,95320,5S
11250,705568,Machado Dairy Farms #3,37.911,-121.1602,11685 East Mariposa Road,Stockton,San Joaquin,95215,5S
11251,705675,E.R. Prins Dairy #2,37.8773,-121.055,9931 Van Allen Road,Stockton,San Joaquin,95215,5S
11252,705677,E.R. Prins Dairy #1,37.8742,-121.0581,10385 South Van Allen Road,Stockton,San Joaquin,95215,5S
11253,705678,"Faria Dairy, Inc #1",37.845,-121.0628,13182 Robinson Road,Escalon,San Joaquin,95320,5S
11254,705680,Manuel & Jeanette Borges Dairy,37.8729,-121.0523,10408 Van Allen Road,Stockton,San Joaquin,95215,5S
11255,705681,Salvador Dairy (Seidner Rd),37.8004,-120.9504,17782 Seidner Road,Escalon,San Joaquin,95320,5S
11256,705683,Five Star Dairy,37.7697,-121.3873,20967 Paradise Road,Tracy,San Joaquin,95304,5S
11257,705688,Kisst Dairy #1,37.7812,-121.3457,20000 Cedar Avenue,Tracy,San Joaquin,95304,5S
11258,705689,Silva Brothers Dairy,37.7542,-121.3952,1999 East Grant Line Road,Tracy,San Joaquin,95304,5S
11259,705692,Fred A Douma Dairy Partnership,37.6955,-121.2972,28986 Kasson Road,Tracy,San Joaquin,95304,5S
11260,705694,Ornellas Dairy #2,37.7714,-121.4757,20634 South Lammers Road,Tracy,San Joaquin,95304,5S
11261,705764,Five H Farms #2,37.2109,-120.527,2163 Rahilly Road,Merced,Merced,95341,5S
11262,705768,Vander Woude Dairy,37.2189,-120.5163,1550 West Rahilly Road,Merced,Merced,95340,5S
11263,705775,Hawkins Ranch,37.3645,-120.9307,5301 North De Angelis Road,Stevinson,Merced,95374,5S
11264,705776,Silva Dairy Farms Heifer Facility,37.3154,-120.8966,1904 Edminster Road,Stevinson,Merced,95374,5S
11265,705779,Ornellas Dairy #1,37.7697,-121.4772,20749 South Lammers Road,Tracy,San Joaquin,95304,5S
11266,705780,Ornellas Dairy #3,37.7769,-121.4767,20246 South Lammers Road,Tracy,San Joaquin,95304,5S
11267,705783,Salvador Dairy (Reeve Rd),37.7714,-121.4994,20711 Reeve Road,Tracy,San Joaquin,95304,5S
11268,705785,Henry Tosta Dairy,37.7726,-121.4883,20662 San Jose Road,Tracy,San Joaquin,95304,5S
11269,705787,Robert Moniz Dairy,37.7186,-121.4654,12770 West Schulte Road,Tracy,San Joaquin,95377,5S
11270,705799,Diamond B Dairy #3,37.5191,-120.9407,8201 Mitchell Road,Ceres,Stanislaus,95307,5S
11271,705804,S & S Dairy #2,37.5439,-120.9898,300 East Barnhart Road,Ceres,Stanislaus,95307,5S
11272,705807,Double D Dairy,37.526,-120.9538,2207 Roberts Road,Ceres,Stanislaus,95307,5S
11273,705809,Frank J Bettencourt & Sons Dairy,37.5166,-120.9586,8331 Central Avenue,Ceres,Stanislaus,95307,5S
11274,705811,Agresti Heifer Ranch,37.5247,-120.9585,7725 Central Avenue,Ceres,Stanislaus,95307,5S
11275,705812,"Ackerman Dairy, Inc.",37.5368,-120.9561,6934 Central Avenue,Ceres,Stanislaus,95307,5S
11276,705821,Vio-Mar Dairy,37.1216,-121.0072,28543 Fahey Road,Gustine,Merced,95322,5S
11277,705823,Silveira Brothers Dairy #3,37.2568,-121.0252,29687 Fentem Road,Gustine,Merced,95322,5S
11278,705825,Mendonca Dairy,37.229,-120.9843,27435 Gun Club Road,Gustine,Merced,95322,5S
11279,705826,Tony Oliveira Jr. Dairy,37.2333,-120.9854,27434 Gun Club Road,Gustine,Merced,95322,5S
11280,705830,Double L & N Dairy,37.1512,-121.005,28471 West Hulen Road,Gustine,Merced,95322,5S
11281,705831,Double D Jerseys/Chateau Basque Jerseys,37.5121,-120.9787,937  El Katrina Lane,Ceres,Stanislaus,95307,5S
11282,705832,Bar Mac Dairy,37.2151,-120.9938,5070 South Hunt Road,Gustine,Merced,95322,5S
11283,705833,Duarte Acres Holsteins,37.5143,-120.9213,8413 Faith Home Road,Ceres,Stanislaus,95307,5S
11284,705834,Martins View Jersey Dairy,37.2694,-120.9963,1369 South Hunt Road,Gustine,Merced,95322,5S
11285,705837,Robert Gioletti & Sons Dairy #2,37.5073,-120.9659,10218 Fulkerth Road,Ceres,Stanislaus,95307,5S
11286,705839,Marchy Dairy,37.5659,-120.9799,943 East Grayson Road,Ceres,Stanislaus,95307,5S
11287,705840,P & D Dairy West,37.1587,-121.0233,29633 Husman Road,Gustine,Merced,95322,5S
11288,705841,James J. Oliveira,37.5221,-121.0037,730 West Monte Vista Avenue,Ceres,Stanislaus,95307,5S
11289,705842,P & D Dairy,37.1573,-120.9999,28209 Husman Road,Gustine,Merced,95322,5S
11290,705843,S & S Dairy Inc,37.5222,-120.9895,348 East Monte Vista Road,Ceres,Stanislaus,95307,5S
11291,705844,Azevedo Family Dairy,37.5222,-121.0059,1001 West Monte Vista Road,Ceres,Stanislaus,95307,5S
11292,705845,P & D Dairy North,37.1599,-121.0021,28366 Husman Road,Gustine,Merced,95322,5S
11293,705846,Luis C Nunes and Sons Dairy #1,37.1573,-121.0172,29191 West Husman Road,Gustine,Merced,95322,5S
11294,705850,Germano Soares Dairy #2,37.5329,-120.9484,2506 East Taylor Road,Ceres,Stanislaus,95307,5S
11295,705851,P & D Dairy South,37.1586,-121.0039,28399 Husman Road,Gustine,Merced,95322,5S
11296,705852,Hankal Trust Dairy,37.533,-120.9389,2912 East Taylor Road,Ceres,Stanislaus,95307,5S
11297,705854,Germann Bros Dairy,37.5366,-120.9764,1236 East Taylor Road,Ceres,Stanislaus,95307,5S
11298,705856,Nelson Farms,37.5145,-120.9172,5931 West Tuolumne Road,Ceres,Stanislaus,95307,5S
11299,705857,Double D Dairy #3,37.529,-120.9167,6031 W Zeering Road,Ceres,Stanislaus,95307,5S
11300,705858,RP Feedlot,37.459,-121.031,11467 S Carpenter Road,Crows Landing,Stanislaus,95313,5S
11301,705862,Gilbert Silva,37.4883,-120.9945,10342 Crows Landing Road,Crows Landing,Stanislaus,95313,5S
11302,705863,A. Vitoria Dairy,37.4324,-121.0124,14014 Crows Landing Road,Crows Landing,Stanislaus,95313,5S
11303,705864,Silveira Ranch K & R #2,37.5053,-120.9945,9120 Crows Landing Road,Crows Landing,Stanislaus,95313,5S
11304,706030,Avlan Family Farms,37.5077,-121.0212,1866 West Fulkerth Road,Crows Landing,Stanislaus,95313,5S
11305,706032,Edelweiss Dairy,37.5047,-121.0341,2306 West Fulkerth Road,Crows Landing,Stanislaus,95313,5S
11306,706034,"Silva Family Dairy, Inc.",37.5082,-121.0109,1301 West Fulkerth Road,Crows Landing,Stanislaus,95313,5S
11307,706035,Avlan Family Farms #2,37.5078,-121.0174,1713 West Fulkerth Road,Crows Landing,Stanislaus,95313,5S
11308,706036,Moonshine Dairy,37.3966,-121.015,22922 Kilburn Road,Crows Landing,Stanislaus,95313,5S
11309,706037,AM3 Dairy,37.4784,-121.0037,836 Linwood Ave,Crows Landing,Stanislaus,95313,5S
11310,706038,Art Silva and Son Dairy,37.4929,-120.9932,12636 W Main Ave,Crows Landing,Stanislaus,95313,5S
11311,706039,A&C Machado,37.4858,-121.0047,825 Ruble Road,Crows Landing,Stanislaus,95313,5S
11312,706046,K & R Blount Dairy,37.4854,-121.0033,624 Ruble Road,Crows Landing,Stanislaus,95313,5S
11313,706055,Haringa Dairy,37.5481,-120.7273,14842 East Keyes Road,Denair,Stanislaus,95316,5S
11314,706056,Machado and Sons Dairy,37.5511,-120.7784,11706 East Keyes Road,Denair,Stanislaus,95316,5S
11315,706057,Ahlem Farms Vista II,37.5451,-120.7646,5719 Merriam Road,Denair,Stanislaus,95316,5S
11316,706059,Ahlem Farms Vista,37.5371,-120.7748,6401 East Taylor Road,Denair,Stanislaus,95316,5S
11317,706060,Antonio and Maria Alberto Dairy,37.6166,-120.7735,11737 Blue Gum Road,Hickman,Stanislaus,95323,5S
11318,706061,John Jorge Dairy,37.5893,-120.829,3107 Berkeley Avenue,Hughson,Stanislaus,95326,5S
11319,706062,Berkeley Almond Ranch,37.551,-120.8326,8730 Keyes Road,Hughson,Stanislaus,95326,5S
11320,706063,Pete Postma Dairy #2,37.6673,-120.8519,1439 Albers Road,Modesto,Stanislaus,95357,5S
11321,706064,Pete Postma Dairy #1,37.6626,-120.8433,1412 Albers Road,Modesto,Stanislaus,95357,5S
11322,706065,F & M Areias Dairy,37.6573,-120.8479,1030 Albers Road,Modesto,Stanislaus,95357,5S
11323,706084,Diamond O Dairy,37.599,-121.0942,2743 Baker Road,Modesto,Stanislaus,95358,5S
11324,706087,Carl Ott & Sons Dairy,37.6037,-121.094,2437 Baker Road,Modesto,Stanislaus,95358,5S
11325,706088,"Wyeth Dairy, Inc.",37.6814,-121.129,7319 Beckwith Road,Modesto,Stanislaus,95358,5S
11326,706090,Durrer Dairy,37.6813,-121.1568,8861 Beckwith Road,Modesto,Stanislaus,95358,5S
11327,706091,Blue Star Dairy,37.6598,-121.0919,5254 Blue Gum Avenue,Modesto,Stanislaus,95358,5S
11328,706093,Live Oak Dairy E,37.1666,-121.0093,8450 CA-33,Gustine,Merced,95322,5S
11329,706094,John & Nicole Santos Dairy #2,37.2137,-121.0183,5245 South Hwy 33,Gustine,Merced,95322,5S
11330,706095,JB Dairy,37.1301,-120.9489,10860 South Ingomar Grade Road,Gustine,Merced,95322,5S
11331,706097,Skiff Ranch,37.8715,-121.0141,24323 East Skiff Road,Escalon,San Joaquin,95320,5S
11332,706099,Pires Dairy Farms,37.2658,-120.9842,1622 Kniebes Road,Gustine,Merced,95322,5S
11333,706100,Bartelink Dairy,37.8508,-121.0544,12475 South Van Allen Road,Escalon,San Joaquin,95320,5S
11334,706101,Tony & Fatima Garcia Dairy,37.6236,-121.1124,6419 California Avenue,Modesto,Stanislaus,95358,5S
11904,706102,Golden Sierra Jerseys Dairy,38.2037,-122.7466,10855 South Van Allen Road,Escalon,San Joaquin,95320,5S
11681,706103,Andrew Zylstra Dairy #2,37.5252,-121.0321,7801 Carpenter,Modesto,Stanislaus,95358,5S
11335,706104,Hidden Valley Dairy,37.2762,-120.9854,870 Kniebes Road,Gustine,Merced,95322,5S
11336,706107,Silva Brothers Dairy #3,37.9172,-121.0024,5601 Escalon-Bellota Road,Farmington,San Joaquin,95230,5S
11337,706110,Machado Dairy Farms #4,37.941,-120.9908,26298 Groves Road,Farmington,San Joaquin,95230,5S
11338,706111,River Oak Dairy,37.9247,-120.9476,29770 CA-4,Farmington,San Joaquin,95230,5S
11339,706113,Jose V. Silveira Dairy,37.1351,-121.0022,10652 Newsom Road,Gustine,Merced,95322,5S
11340,706114,Frank Azevedo II Dairy,37.2095,-121.0476,30998 Pfitzer Road,Gustine,Merced,95322,5S
11341,706115,Silva Brothers Dairy #2,38.2216,-121.1714,25723 North Elliot Road,Galt,San Joaquin,95632,5S
11342,706118,Luis Luis Heifers,37.2065,-121.0275,29960 Snyder Road,Gustine,Merced,95322,5S
11343,706119,Live Oak Dairy B,37.4117,-120.8739,21334 American Avenue,Hilmar,Merced,95324,5S
11344,706120,Countyline LLC,37.5261,-120.666,15453 East Monte Vista Ave,Denair,Stanislaus,95316,5S
11345,706121,Toledo Dairy,38.2267,-121.1706,26222 North Elliott Road,Galt,San Joaquin,95632,5S
11346,706122,Ahlem Farms Partnership,37.4119,-120.9269,24093 West American Avenue,Hilmar,Merced,95324,5S
11347,706123,U-BAR Dairy,38.2337,-121.1819,11100 East Liberty Road,Galt,San Joaquin,95632,5S
11348,706124,Vierra Heifer Ranch (Formerly Vierra Dairy Farms #4),37.4122,-120.9508,25511 West American Avenue,Hilmar,Merced,95322,5S
11349,706125,California Dairy Farms (CDF) Hilmar (formerly River Rock Ranches LLC),37.4114,-120.8153,18128 American Avenue,Hilmar,Merced,95324,5S
11350,706126,Larry B. Peterson Dairy,37.4116,-120.8718,21189 American Avenue,Hilmar,Merced,95324,5S
11351,706127,Dean and Olivia Shepherd Dairy,37.4139,-120.8976,22646 American Avenue,Hilmar,Merced,95324,5S
11352,706128,Joe Egli and Sons Dairy,37.4194,-120.8828,21810 West August Avenue,Hilmar,Merced,95324,5S
11353,706129,CMA Livestock #2,37.4192,-120.9215,23970 West August Avenue,Hilmar,Merced,95324,5S
11354,706131,Valentine Dairy,37.4042,-120.8622,20717 Bloss Avenue,Hilmar,Merced,95324,5S
11355,706132,CMC Jerseys LLC,37.4046,-120.9084,23204 Bloss Avenue,Hilmar,Merced,95324,5S
11356,706133,Joe Gomes Dairy #2,37.4047,-120.9169,23701 Bloss Avenue,Hilmar,Merced,95324,5S
11357,706134,Bill R Sousa Dairy,37.3922,-120.9587,7126 Central Avenue,Hilmar,Merced,95324,5S
11358,706135,Martins Bros Dairy,37.3776,-120.9595,6041 Central Avenue,Hilmar,Merced,95324,5S
11359,706136,Castelanelli Bros Dairy,38.0902,-121.322,401 West Armstrong Road,Lodi,San Joaquin,95242,5S
11360,706138,Woods Dairy,38.1082,-121.3508,14250 Devries Road,Lodi,San Joaquin,95240,5S
11361,706139,Frank Chaves & Sons Dairy #1,38.1016,-121.1554,13080 East Harney Lane,Lodi,San Joaquin,95240,5S
11362,706140,Frank Chaves & Sons Dairy #2,38.1026,-121.1689,12021 East Harney Lane,Lodi,San Joaquin,95240,5S
11363,706142,JJJ Dairy,38.0818,-121.2227,7575 North Live Oak Road,Lodi,San Joaquin,95240,5S
11364,706143,De Snayer Dairy,38.1961,-121.4173,23243 North Rond Road,Lodi,San Joaquin,95242,5S
11365,706159,Frank Teicheira & Son Dairy,37.7052,-121.239,27607 South Airport Way,Manteca,San Joaquin,95337,5S
11366,706160,Kisst Dairy #2,37.7448,-121.2496,23400 South Airport Way,Manteca,San Joaquin,95337,5S
11367,706165,J. Meneses & Sons Dairy,37.8233,-121.1546,12477 Jameson Road,Manteca,San Joaquin,95336,5S
11368,706168,Bettencourt & Borges Dairy,37.812,-121.1747,10700 East Louise Avenue,Manteca,San Joaquin,95336,5S
11726,706169,JM Machado Sisters Feedlot,37.8116,-121.1534,12700 East Louise Avenue,Manteca,San Joaquin,95336,5S
11369,706171,Van Groningen & Sons,37.8128,-121.1461,13293 East Louise Avenue,Manteca,San Joaquin,95336,5S
11370,706172,Melvin D. Luis Dairy,37.7737,-121.2428,20454 South Oleander Avenue,Manteca,San Joaquin,95337,5S
11371,706173,Gerrit Hofman Dairy,37.7197,-121.2475,4820 Perrin Road,Manteca,San Joaquin,95337,5S
11372,706174,F & S Brasil Dairy #2,37.7066,-121.2325,6052 Trahern Road,Manteca,San Joaquin,95337,5S
11373,706175,Frank Borges Heifer Ranch #2,37.6955,-121.2289,28533 Two Rivers Road,Manteca,San Joaquin,95337,5S
11374,706178,Raymond M. & Sue Quaresma Dairy,37.7155,-121.231,26290 S Union Road,Manteca,San Joaquin,95337,5S
11375,706179,Quaresma Ranch,37.7285,-121.2383,24897 South Union Road,Manteca,San Joaquin,95337,5S
11376,706186,Manuel & Jeannette Borges Dairy #2,37.8933,-121.0985,17463 East Gawne Road,Stockton,San Joaquin,95215,5S
11377,706189,Manuel & Maria Silva Dairy,37.9375,-121.1248,15420 East Hwy 4,Stockton,San Joaquin,95215,5S
11378,706190,J & M Silveira Dairy,37.915,-121.1429,5710 South Jack Tone Road,Stockton,San Joaquin,95215,5S
11379,706192,A. B. Brazil Dairy,37.8786,-121.0878,18338 East Mariposa Road,Stockton,San Joaquin,95215,5S
11380,706285,Arnaldo P. & Maria E. Avila Dairy,37.6136,-121.1432,8178 Paradise Road,Modesto,Stanislaus,95358,5S
11381,706299,Former Double S Ranch,37.5733,-121.0235,2007 West Redwood Road,Modesto,Stanislaus,95351,5S
11382,706306,Willem Postma Dairy #2,37.6849,-120.9169,3250 Santa Fe Avenue,Modesto,Stanislaus,95357,5S
11383,706310,Borba Dairy,37.5801,-121.029,4118 West Service Road,Modesto,Stanislaus,95358,5S
11384,706316,Ed Machado Dairy,37.5648,-121.1405,5015 Shiloh Road,Modesto,Stanislaus,95358,5S
11385,706318,Manuel Morris Dairy,37.5879,-121.1385,3647 Shiloh Road,Modesto,Stanislaus,95351,5S
11386,706324,"W-D Ranch, Inc.",37.6353,-121.1047,249 Texas Road,Modesto,Stanislaus,95358,5S
11387,706328,Tony Morris Dairy,37.5416,-121.0405,6506 Vivian Road,Modesto,Stanislaus,95358,5S
11388,706338,Manuel Soares and Sons Dairy,37.5355,-121.048,7018 Vivian Road,Modesto,Stanislaus,95351,5S
11389,706341,Raymond Alamo Dairy,37.5858,-121.0485,3505 Vivian Road,Modesto,Stanislaus,95358,5S
11390,706343,Morris Jersey Girls Dairy,37.5884,-121.0482,3299 Vivian Road,Modesto,Stanislaus,95358,5S
11391,706344,Joe Meirinho and Son Dairy,37.5909,-121.0601,3354 West Whitmore Avenue,Modesto,Stanislaus,95358,5S
11727,706345,Joe Meirinho Heifer Ranch,37.5912,-121.0216,1900 West Whitmore Avenue,Modesto,Stanislaus,95358,5S
11392,706375,Live Oak Dairy C,37.3485,-121.0492,25719 Hale Road,Newman,Stanislaus,95360,5S
11393,706383,Monster Dairy,37.3446,-121.0149,1054 Lundy Road,Newman,Stanislaus,95360,5S
11394,706384,Lopes Family Dairy,37.3473,-121.0037,25912 McClintock Road,Newman,Stanislaus,95360,5S
11728,706386,Silva Ranch,37.3009,-121.0597,2512 Shiells Road,Newman,Stanislaus,95360,5S
11395,706387,Antone L Gomes and Sons Dairy,37.333,-121.0188,519 East Stuhr Road,Newman,Stanislaus,95360,5S
11396,706388,Formerly: Westside Holsteins,37.3447,-121.0263,807 Villa Manucha Road,Newman,Stanislaus,95360,5S
11397,706391,Brum De Visser Dairy,37.7033,-120.8482,4500 Albers Road,Oakdale,Stanislaus,95361,5S
11398,706392,Manuel Furtado Dairy #2,37.7255,-120.7901,11070 Alvarado Road,Oakdale,Stanislaus,95361,5S
