CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
11044,2023,0,0,400,130,0,0,0,2c,3a,0
11045,2012,3440,639,52,0,0,2,0,1,1,1
11045,2013,0,0,0,0,0,0,0,1,1,0
11045,2014,1385,200,100,0,0,0,0,1,1,1
11045,2015,1380,185,110,565,278,995,0,1,1,1
11045,2016,2730,302,975,975,292,975,0,1,1,1
11045,2017,2610,268,936,955,276,955,0,1,1,1
11045,2018,2587,266,938,957,277,953,0,1,1,1
11045,2019,2580,256,922,945,261,953,0,1,1,1
11045,2020,2560,250,920,937,257,958,0,1,1,1
11045,2021,2570,245,925,933,280,950,0,1,1,1
11045,2022,2590,255,916,954,268,964,0,1,1,1
11045,2023,2598,271,925,943,245,955,0,1,1,1
11046,2012,300,43,35,37,34,39,0,1,1,1
11046,2013,0,40,0,0,0,0,0,1,1,0
11046,2014,80,0,0,0,0,0,0,3b,2a,1
11046,2015,80,0,0,0,0,0,0,3b,2a,1
11046,2016,80,0,0,0,0,0,0,3b,2a,1
11046,2017,80,0,0,0,0,0,0,3b,2a,1
11046,2018,80,0,0,0,0,0,0,3b,2a,1
11046,2019,80,0,0,0,0,0,0,3b,2a,1
11046,2020,80,0,0,0,0,0,0,3b,2a,1
11046,2021,75,0,0,0,0,0,0,3b,2a,1
11046,2022,75,0,0,0,0,0,0,3b,2a,1
11046,2023,75,0,0,0,0,0,0,3b,2a,1
11047,2012,3204,264,0,0,0,0,0,1,1,1
11047,2013,2846,235,0,0,0,0,0,1,1,1
11047,2014,4919,634,0,0,0,0,0,1,1,1
11047,2015,3732,1083,0,0,0,0,0,1,1,1
11047,2016,1613,432,11,944,0,0,0,1,1,1
11047,2017,1781,623,514,598,248,104,0,1,1,1
11047,2018,1781,623,514,598,248,104,0,1,1,1
11047,2019,2917,257,0,0,0,0,0,1,1,1
11047,2020,2917,257,0,0,0,0,0,1,1,1
11047,2021,3281,354,0,0,0,0,0,1,1,1
11047,2022,0,0,0,0,0,0,0,1,1,0
11047,2023,0,0,0,0,0,0,0,1,1,0
11048,2012,500,110,185,185,65,125,0,1,1,1
11048,2013,549,87,175,175,70,130,0,1,1,1
11048,2014,590,94,140,140,70,125,0,1,1,1
11048,2015,590,75,0,0,50,50,0,1,1,1
11048,2016,586,90,0,0,50,50,0,1,1,1
11048,2017,580,85,0,0,0,50,0,1,1,1
11048,2018,610,85,165,120,75,178,0,1,1,1
11048,2019,600,75,284,286,90,128,0,1,1,1
11048,2020,600,75,376,286,90,128,0,1,1,1
11048,2021,661,0,0,0,92,125,0,1,1,1
11048,2022,679,0,0,0,83,95,0,1,1,1
11048,2023,682,0,0,0,76,82,0,1,1,1
11049,2012,520,60,0,150,40,50,0,1,1,1
11049,2013,680,50,190,124,100,125,0,1,1,1
11049,2014,600,50,90,80,90,90,0,1,1,1
11049,2015,600,44,100,80,150,110,0,1,1,1
11049,2016,580,60,150,150,125,100,0,1,1,1
11049,2017,540,40,150,150,125,100,0,1,1,1
11049,2018,540,40,145,145,145,125,0,1,1,1
11049,2019,700,60,350,200,150,100,0,1,1,1
11049,2020,700,60,300,200,150,100,0,1,1,1
11049,2021,750,60,300,300,40,40,0,1,1,1
11049,2022,770,70,75,75,50,50,0,1,1,1
11049,2023,770,70,75,75,50,50,0,1,1,1
11050,2012,50,30,0,10,10,10,0,1,1,1
11050,2013,61,23,0,17,12,15,0,1,1,1
11050,2014,61,23,0,17,12,15,0,1,1,1
11050,2015,0,0,0,0,0,0,0,2b,2e,0
11050,2016,0,0,0,0,0,0,0,2b,2e,0
11050,2017,0,0,0,0,0,0,0,2b,2e,0
11050,2018,0,0,0,0,0,0,0,2b,2e,0
11050,2019,0,0,0,0,0,0,0,2b,2e,0
11050,2020,0,0,0,0,0,0,0,2b,2e,0
11050,2021,0,0,0,0,0,0,0,2b,2e,0
11050,2022,0,0,0,0,0,0,0,2b,2e,0
11050,2023,0,0,0,0,0,0,0,2b,2e,0
11051,2012,600,69,138,267,0,0,0,3a,3a,1
11051,2013,600,69,138,267,0,0,0,3a,3a,1
11051,2014,600,69,138,267,0,0,0,1,1,1
11051,2015,662,35,176,243,0,0,0,3a,3a,1
11051,2016,724,0,213,219,0,0,0,1,1,1
11051,2017,0,0,400,400,0,0,0,1,1,0
11051,2018,703,0,213,219,0,0,0,1,1,1
11051,2019,700,0,0,0,0,0,0,1,1,1
11051,2020,0,0,0,0,0,0,0,2b,2e,0
11051,2021,0,0,0,0,0,0,0,2b,2e,0
11051,2022,0,0,0,0,0,0,0,2b,2e,0
11051,2023,0,0,0,0,0,0,0,2b,2e,0
11052,2012,400,100,170,90,40,30,0,1,1,1
11052,2013,400,100,170,90,40,30,0,1,1,1
11052,2014,400,100,170,90,40,30,0,1,1,1
11052,2015,400,100,170,90,40,30,0,1,1,1
11052,2016,0,0,0,0,0,0,0,2b,2e,0
11052,2017,0,0,0,0,0,0,0,2b,2e,0
11052,2018,0,0,0,0,0,0,0,2b,2e,0
11052,2019,0,0,0,0,0,0,0,2b,2e,0
11052,2020,0,0,0,0,0,0,0,2b,2e,0
11052,2021,0,0,0,0,0,0,0,2b,2e,0
11052,2022,0,0,0,0,0,0,0,2b,2e,0
11052,2023,0,0,0,0,0,0,0,2b,2e,0
11053,2012,500,12,198,0,190,0,0,1,1,1
11053,2013,500,12,198,0,190,0,0,1,1,1
11053,2014,500,12,198,0,190,0,0,1,1,1
11053,2015,500,12,198,0,190,0,0,1,1,1
11053,2016,500,12,198,0,190,0,0,1,1,1
11053,2017,450,80,200,200,190,0,0,1,1,1
11053,2018,450,80,200,200,190,0,0,1,1,1
11053,2019,450,80,200,200,190,0,0,1,1,1
11053,2020,450,80,200,200,190,0,0,1,1,1
11053,2021,450,80,200,200,190,0,0,1,1,1
11053,2022,550,0,100,50,0,0,0,1,1,1
11053,2023,245,40,80,40,0,0,0,1,1,1
11054,2012,1000,200,200,450,250,250,0,1,1,1
11054,2013,1000,150,150,500,200,400,0,1,1,1
11054,2014,1015,210,0,0,0,0,0,1,1,1
11054,2015,1030,200,0,0,0,0,0,1,1,1
11054,2016,1094,225,0,0,0,0,0,1,1,1
11054,2017,975,97,103,411,312,144,0,1,1,1
11054,2018,1170,117,121,409,316,87,0,1,1,1
11054,2019,1179,131,117,399,312,73,0,1,1,1
11054,2020,1170,141,121,399,316,68,0,1,1,1
11054,2021,1184,143,112,402,312,78,0,1,1,1
11054,2022,1243,107,131,390,351,73,0,1,1,1
11054,2023,1276,117,112,398,396,48,0,1,1,1
11055,2012,0,0,0,0,0,0,0,2c,2c,0
11055,2013,0,0,0,0,0,0,0,1,1,0
11055,2014,0,0,0,0,0,0,0,1,1,0
11055,2015,0,0,0,0,0,0,0,2a,2c,0
11055,2016,0,0,0,0,0,0,0,2a,2c,0
11055,2017,0,0,0,0,0,0,0,2a,2c,0
11055,2018,0,0,0,0,0,0,0,2a,2c,0
11055,2019,0,0,0,0,0,0,0,2a,2c,0
11055,2020,0,0,0,0,0,0,0,2a,2c,0
11055,2021,0,0,0,0,0,0,0,2a,2c,0
11055,2022,0,0,0,0,0,0,0,2a,2c,0
11055,2023,0,0,0,0,0,0,0,2a,2c,0
11056,2012,40,10,10,10,5,5,0,1,1,1
11056,2013,40,10,10,10,5,5,0,1,1,1
11056,2014,40,10,10,10,5,5,0,1,1,1
11056,2015,0,0,0,0,0,0,0,2a,2a,0
11056,2016,0,0,0,0,0,0,0,2a,2a,0
11056,2017,0,0,0,0,0,0,0,2a,2a,0
11056,2018,0,0,0,0,0,0,0,2a,2a,0
11056,2019,0,0,0,0,0,0,0,2a,2a,0
11056,2020,0,0,0,0,0,0,0,2a,2a,0
11056,2021,0,0,0,0,0,0,0,2a,2a,0
11056,2022,0,0,0,0,0,0,0,2a,2a,0
11056,2023,0,0,0,0,0,0,0,2a,2a,0
11057,2012,235,47,70,0,20,0,0,1,1,1
11057,2013,0,0,0,0,0,0,0,2a,2a,0
11057,2014,0,0,0,0,0,0,0,2a,2a,0
11057,2015,0,0,0,0,0,0,0,2a,2a,0
11057,2016,0,0,0,0,0,0,0,2a,2a,0
11057,2017,0,0,0,0,0,0,0,2a,2a,0
11057,2018,0,0,0,0,0,0,0,2a,2a,0
11057,2019,0,0,0,0,0,0,0,2a,2a,0
11057,2020,0,0,0,0,0,0,0,2a,2a,0
11057,2021,0,0,0,0,0,0,0,2a,2a,0
11057,2022,0,0,0,0,0,0,0,2a,2a,0
11057,2023,0,0,0,0,0,0,0,2a,2a,0
11058,2012,500,40,30,30,0,0,0,1,1,1
11058,2013,500,40,30,30,0,0,0,1,1,1
11058,2014,500,40,30,30,0,0,0,1,1,1
11058,2015,500,40,30,30,0,0,0,1,1,1
11058,2016,500,40,30,30,0,0,0,1,1,1
11058,2017,439,43,105,105,110,110,0,1,1,1
11058,2018,450,50,50,50,50,50,0,1,1,1
11058,2019,430,65,85,88,88,88,0,1,1,1
11058,2020,430,65,80,75,75,75,0,1,1,1
11058,2021,430,60,80,75,75,75,0,1,1,1
11058,2022,430,60,80,75,75,75,0,1,1,1
11058,2023,425,60,80,75,75,75,0,1,1,1
11059,2012,220,25,40,50,50,30,0,1,1,1
11059,2013,220,25,40,50,50,30,0,1,1,1
11059,2014,220,25,40,50,50,30,0,1,1,1
11059,2015,190,30,50,50,30,25,0,1,1,1
11059,2016,190,30,50,50,30,25,0,1,1,1
11059,2017,190,30,50,50,30,25,0,1,1,1
11059,2018,190,30,50,50,30,25,0,1,1,1
11059,2019,190,30,50,50,30,25,0,1,1,1
11059,2020,190,30,50,50,30,25,0,1,1,1
11059,2021,190,30,50,50,30,25,0,1,1,1
11059,2022,190,30,50,50,30,25,0,1,1,1
11059,2023,190,30,50,50,30,25,0,1,1,1
11060,2012,800,800,200,200,125,0,0,1,1,1
11060,2013,700,180,180,0,0,0,0,1,1,1
11060,2014,850,118,65,65,65,65,0,1,1,1
11060,2015,800,130,300,300,300,275,0,1,1,1
11060,2016,0,0,0,0,0,0,0,1,1,0
11060,2017,0,0,0,0,0,0,0,1,1,0
11060,2018,1300,100,0,0,0,10,0,1,1,1
11060,2019,1600,200,0,0,0,0,0,1,1,1
11060,2020,1600,200,0,0,0,0,0,1,1,1
11060,2021,1624,120,0,0,0,0,0,1,1,1
11060,2022,1350,300,0,0,0,0,0,1,1,1
11060,2023,1350,300,0,0,0,0,0,3a,3a,1
11061,2012,840,80,177,150,100,74,0,1,1,1
11061,2013,840,80,177,150,100,74,0,1,1,1
11061,2014,840,80,177,150,100,74,0,1,1,1
11061,2015,0,0,240,250,18,9,0,1,1,0
11061,2016,0,0,150,0,0,0,0,1,1,0
11061,2017,0,0,0,0,0,0,0,1,1,0
11061,2018,0,0,120,200,0,0,0,1,1,0
11061,2019,0,0,120,100,107,0,0,1,1,0
11061,2020,0,0,100,125,125,0,0,1,1,0
11061,2021,0,0,350,200,0,0,0,1,1,0
11061,2022,0,0,200,200,100,0,0,1,1,0
11061,2023,0,0,200,200,100,0,0,1,1,0
12004,2012,280,30,80,50,50,20,0,3a,3a,1
12004,2013,0,0,0,50,50,0,0,2a,3b,0
12004,2014,0,0,0,0,0,0,0,2a,2e,0
12004,2015,0,0,0,0,0,0,0,2a,2e,0
12004,2016,0,0,0,0,0,0,0,2a,2e,0
12004,2017,0,0,0,0,0,0,0,2a,2e,0
12004,2018,0,0,0,0,0,0,0,2a,2e,0
12004,2019,0,0,0,0,0,0,0,2a,2e,0
12004,2020,0,0,0,0,0,0,0,2a,2e,0
12004,2021,0,0,0,0,0,0,0,2a,2e,0
12004,2022,0,0,0,0,0,0,0,2a,2e,0
12004,2023,0,0,0,0,0,0,0,2a,2e,0
11062,2012,30,10,10,10,10,8,0,1,1,1
11062,2013,35,12,12,12,10,10,0,1,1,1
11062,2014,35,10,12,12,10,10,0,1,1,1
11062,2015,30,6,5,5,5,5,0,1,1,1
11062,2016,29,7,3,3,3,7,0,1,1,1
11062,2017,34,8,5,5,5,0,0,1,1,1
11062,2018,35,9,5,5,5,3,0,3a,3a,1
11062,2019,35,10,5,5,5,5,0,1,1,1
11062,2020,35,10,5,5,5,5,0,1,1,1
11062,2021,35,10,5,5,5,5,0,3a,3a,1
11062,2022,0,0,0,0,0,0,0,2a,2a,0
11062,2023,0,0,0,0,0,0,0,2a,2a,0
11063,2012,300,60,65,150,120,34,0,1,1,1
11063,2013,300,50,125,100,90,42,0,1,1,1
11063,2014,250,50,85,110,45,30,0,1,1,1
11063,2015,200,30,60,50,30,20,0,1,1,1
11063,2016,0,0,0,0,0,0,0,2b,2b,0
11063,2017,0,0,0,0,0,0,0,2b,2b,0
11063,2018,0,0,0,0,0,0,0,2b,2b,0
11063,2019,0,0,0,0,0,0,0,2b,2b,0
11063,2020,0,0,0,0,0,0,0,2b,2b,0
11063,2021,0,0,0,0,0,0,0,2b,2b,0
11063,2022,0,0,0,0,0,0,0,2b,2b,0
11063,2023,0,0,0,0,0,0,0,2b,2b,0
12005,2019,0,0,0,0,0,0,0,2a,2e,0
12005,2020,0,0,0,0,0,0,0,2a,2e,0
12005,2021,0,0,0,0,0,0,0,2a,2e,0
12005,2022,0,0,0,0,0,0,0,2a,2e,0
12005,2023,0,0,0,0,0,0,0,2a,2e,0
11064,2012,750,150,275,250,125,125,0,1,1,1
11064,2013,750,150,275,250,125,125,0,1,1,1
11064,2014,750,150,275,250,125,125,0,1,1,1
11064,2015,750,150,275,250,125,125,0,1,1,1
11064,2016,750,150,275,250,125,125,0,1,1,1
11064,2017,750,150,275,250,125,125,0,1,1,1
11064,2018,685,100,275,250,125,125,0,1,1,1
11064,2019,685,100,275,250,125,125,0,1,1,1
11064,2020,685,100,275,250,125,125,0,1,1,1
11064,2021,685,100,275,250,125,125,0,1,1,1
11064,2022,685,100,275,250,125,125,0,1,1,1
11064,2023,685,100,275,250,125,125,0,1,1,1
11065,2012,1220,220,450,450,150,150,0,1,1,1
11065,2013,1300,320,450,450,150,150,0,1,1,1
11065,2014,1400,200,400,400,350,350,0,1,1,1
11065,2015,1400,200,400,400,350,350,0,1,1,1
11065,2016,1400,200,400,400,350,350,0,1,1,1
11065,2017,1400,170,410,410,415,420,0,1,1,1
11065,2018,1400,170,400,400,410,415,0,1,1,1
11065,2019,1400,170,400,400,425,425,0,1,1,1
11065,2020,1500,120,400,400,425,425,0,1,1,1
11065,2021,1400,200,500,500,200,200,0,1,1,1
11065,2022,1270,200,500,500,250,250,0,1,1,1
11065,2023,1300,200,500,500,250,250,0,1,1,1
11066,2012,255,1,0,11,30,25,0,1,1,1
11066,2013,255,1,0,11,30,25,0,1,1,1
11066,2014,200,0,0,11,30,25,0,1,1,1
11066,2015,0,0,0,0,0,0,0,2a,2a,0
11066,2016,0,0,0,0,0,0,0,2a,2a,0
11066,2017,0,0,0,0,0,0,0,2a,2a,0
11066,2018,0,0,0,0,0,0,0,2a,2a,0
11066,2019,0,0,0,0,0,0,0,2a,2a,0
11066,2020,0,0,0,0,0,0,0,2a,2a,0
11066,2021,0,0,0,0,0,0,0,2a,2a,0
11066,2022,0,0,0,0,0,0,0,2a,2a,0
11066,2023,0,0,0,0,0,0,0,2a,2a,0
11067,2012,80,20,20,20,18,15,0,1,1,1
11067,2013,0,0,0,0,0,0,0,2a,2a,0
11067,2014,0,0,0,0,0,0,0,2a,2a,0
11067,2015,0,0,0,0,0,0,0,2a,2a,0
11067,2016,0,0,0,0,0,0,0,2a,2a,0
11067,2017,0,0,0,0,0,0,0,2a,2a,0
11067,2018,0,0,0,0,0,0,0,2a,2a,0
11067,2019,0,0,0,0,0,0,0,2a,2a,0
11067,2020,0,0,0,0,0,0,0,2a,2a,0
11067,2021,0,0,0,0,0,0,0,2a,2a,0
11067,2022,0,0,0,0,0,0,0,2a,2a,0
11067,2023,0,0,0,0,0,0,0,2a,2a,0
11068,2012,3120,485,884,1168,414,0,0,3a,3a,1
11068,2013,3120,485,884,1168,414,0,0,3a,3a,1
11068,2014,3120,485,884,1168,414,0,0,1,1,1
11068,2015,3113,486,884,1168,414,0,0,1,1,1
11068,2016,3092,475,862,1157,402,435,0,1,1,1
11068,2017,3065,458,852,1145,386,430,0,1,1,1
11068,2018,3031,442,852,1145,386,430,0,1,1,1
11068,2019,3024,435,852,1145,386,430,0,1,1,1
11068,2020,3105,406,850,1200,350,420,0,1,1,1
11068,2021,3093,401,850,1200,350,420,0,1,1,1
11068,2022,3072,385,850,1200,350,0,0,1,1,1
11068,2023,3070,382,832,1200,347,0,0,1,1,1
11069,2012,2850,450,650,650,650,0,0,1,1,1
11069,2013,2850,450,650,650,400,0,0,1,1,1
11069,2014,2900,400,650,650,400,0,0,1,1,1
11069,2015,2900,400,650,650,400,0,0,1,1,1
11069,2016,2900,400,650,650,400,0,0,1,1,1
11069,2017,2900,400,1100,924,0,0,0,1,1,1
11069,2018,2900,400,1100,924,0,0,0,1,1,1
11069,2019,2900,400,1100,1000,400,0,0,1,1,1
11069,2020,2900,400,1100,1000,400,0,0,1,1,1
11069,2021,2940,425,1100,1000,400,0,0,1,1,1
11069,2022,2956,463,1060,945,394,0,0,1,1,1
11069,2023,2960,470,1055,960,390,0,0,1,1,1
11070,2012,2200,550,0,0,0,0,0,1,1,1
11070,2013,2200,550,0,0,0,0,0,1,1,1
11070,2014,2200,550,0,0,0,0,0,1,1,1
11070,2015,2341,538,0,0,0,0,0,1,1,1
11070,2016,2341,538,0,0,0,0,0,1,1,1
11070,2017,2438,477,0,0,0,0,0,1,1,1
11070,2018,2438,477,0,0,0,0,0,1,1,1
11070,2019,2488,391,1700,2700,730,0,0,1,1,1
11070,2020,2410,530,1700,2700,610,0,0,1,1,1
11070,2021,2430,535,1650,2700,680,0,0,1,1,1
11070,2022,2420,543,1660,2700,670,0,0,1,1,1
11070,2023,2390,475,1630,2500,650,0,0,1,1,1
11071,2012,3100,1100,0,0,0,0,0,1,1,1
11071,2013,3100,1100,0,0,0,0,0,1,1,1
11071,2014,3100,1100,0,0,0,0,0,1,1,1
11071,2015,3267,643,0,0,0,0,0,1,1,1
11071,2016,3267,643,0,0,0,0,0,1,1,1
11071,2017,3319,708,0,0,0,0,0,1,1,1
11071,2018,3319,708,0,0,0,0,0,1,1,1
11071,2019,3320,499,0,0,0,0,0,1,1,1
11071,2020,3240,750,0,0,0,0,0,1,1,1
11071,2021,3260,760,0,0,0,0,0,1,1,1
11071,2022,3265,750,0,0,0,0,0,1,1,1
11071,2023,3280,748,0,0,0,0,0,1,1,1
11072,2012,820,148,290,270,90,0,0,1,1,1
11072,2013,0,0,650,650,0,0,0,1,1,0
11072,2014,0,0,655,655,0,0,0,1,1,0
11072,2015,0,0,675,346,286,511,0,1,1,0
11072,2016,0,0,0,298,291,0,0,1,1,0
11072,2017,0,0,0,327,300,0,0,1,1,0
11072,2018,0,0,0,350,300,0,0,1,1,0
11072,2019,0,0,0,0,0,0,0,2b,2b,0
11072,2020,0,0,0,0,0,0,0,2b,2b,0
11072,2021,0,0,0,0,0,0,0,2b,2b,0
11072,2022,0,0,0,0,0,0,0,2b,2b,0
11072,2023,0,0,0,0,0,0,0,2b,2b,0
11073,2012,775,116,260,220,0,0,0,1,1,1
11073,2013,845,105,310,340,0,0,0,1,1,1
11073,2014,856,96,248,405,124,123,0,1,1,1
11073,2015,815,132,360,247,137,136,0,1,1,1
11073,2016,825,116,203,87,275,0,0,1,1,1
11073,2017,879,70,270,320,0,0,0,1,1,1
11073,2018,875,70,240,290,0,0,0,1,1,1
11073,2019,849,98,283,241,0,0,0,1,1,1
11073,2020,828,120,209,242,0,0,0,1,1,1
11073,2021,870,78,227,263,0,0,0,1,1,1
11073,2022,878,70,232,270,0,0,0,1,1,1
11073,2023,870,72,245,246,0,0,0,1,1,1
11074,2012,640,80,0,0,100,100,0,1,1,1
11074,2013,640,80,0,0,100,100,0,1,1,1
11074,2014,642,80,0,0,100,100,0,1,1,1
11074,2015,650,50,0,0,100,100,0,1,1,1
11074,2016,647,48,0,0,100,100,0,1,1,1
11074,2017,610,80,0,0,160,0,0,1,1,1
11074,2018,625,60,0,0,170,0,0,1,1,1
11074,2019,615,70,0,0,170,0,0,1,1,1
11074,2020,625,60,0,0,180,0,0,1,1,1
11074,2021,635,50,0,0,200,0,0,1,1,1
11074,2022,640,55,0,0,210,0,0,1,1,1
11074,2023,635,50,0,0,205,0,0,1,1,1
11075,2012,275,0,0,210,0,0,0,1,1,1
11075,2013,285,0,0,0,0,0,0,1,1,1
11075,2014,280,0,0,0,0,0,0,1,1,1
11075,2015,285,0,0,0,0,0,0,1,1,1
11075,2016,280,0,0,0,0,0,0,1,1,1
11075,2017,280,0,0,0,0,0,0,1,1,1
11075,2018,280,0,0,0,0,0,0,1,1,1
11075,2019,280,0,0,0,0,0,0,1,1,1
11075,2020,0,0,296,0,0,0,0,1,1,0
11075,2021,0,0,293,0,0,0,0,1,1,0
11075,2022,0,0,295,0,0,0,0,1,1,0
11075,2023,143,0,148,0,0,0,0,1,1,1
12006,2019,0,72,0,177,80,0,0,2c,3a,0
12006,2020,0,72,0,177,80,0,0,1,1,0
12006,2021,0,65,0,173,71,0,0,1,1,0
12006,2022,0,62,0,168,64,0,0,1,1,0
12006,2023,0,65,0,162,60,0,0,1,1,0
11076,2012,600,15,220,230,0,0,0,1,1,1
11076,2013,600,15,220,230,0,0,0,1,1,1
11076,2014,600,15,220,230,0,0,0,1,1,1
11076,2015,600,15,220,230,0,0,0,1,1,1
11076,2016,600,15,220,230,0,0,0,1,1,1
11076,2017,500,15,220,230,0,0,0,1,1,1
11076,2018,500,1,195,115,0,0,0,1,1,1
11076,2019,500,1,195,115,0,0,0,1,1,1
11076,2020,500,1,195,115,0,0,0,1,1,1
11076,2021,0,0,0,0,0,0,0,1,1,0
11076,2022,0,0,0,0,0,0,0,1,1,0
11076,2023,0,0,0,0,0,0,0,2a,2a,0
11077,2012,1449,179,0,0,0,0,0,1,1,1
11077,2013,1449,179,0,0,0,0,0,1,1,1
11077,2014,1449,179,0,0,0,0,0,1,1,1
11077,2015,1449,179,523,356,167,205,0,1,1,1
11077,2016,1449,179,523,356,167,205,0,1,1,1
11077,2017,1449,179,523,356,167,205,0,1,1,1
11077,2018,1449,179,523,356,167,205,0,1,1,1
11077,2019,1449,179,523,356,167,205,0,1,1,1
11077,2020,1449,179,523,356,167,205,0,1,1,1
11077,2021,1449,179,523,356,167,205,0,1,1,1
11077,2022,1449,179,523,356,167,205,0,1,1,1
11077,2023,1333,164,523,356,167,0,0,1,1,1
11078,2012,840,90,200,280,245,60,0,1,1,1
11078,2013,820,140,500,300,150,150,0,1,1,1
11078,2014,841,132,500,300,150,150,0,1,1,1
11078,2015,796,134,500,300,150,150,0,1,1,1
11078,2016,795,135,500,300,150,150,0,1,1,1
11078,2017,810,85,225,150,180,120,0,1,1,1
11078,2018,805,80,215,150,175,120,0,1,1,1
11078,2019,731,83,319,185,185,100,0,1,1,1
11078,2020,652,106,210,141,105,100,0,1,1,1
11078,2021,648,110,215,145,100,98,0,1,1,1
11078,2022,655,104,222,139,109,100,0,1,1,1
11078,2023,640,110,245,148,120,97,0,1,1,1
11079,2012,374,60,120,180,50,40,0,1,1,1
11079,2013,355,80,125,190,62,39,0,1,1,1
11079,2014,360,80,150,190,65,40,0,1,1,1
11079,2015,360,80,150,190,65,40,0,1,1,1
11079,2016,0,0,150,190,65,0,0,1,1,0
11079,2017,0,0,150,190,15,0,0,1,1,0
11079,2018,0,0,140,96,140,0,0,1,1,0
11079,2019,0,60,99,153,0,0,0,1,1,0
11079,2020,0,200,0,150,0,0,0,1,1,0
11079,2021,0,0,220,125,0,0,0,1,1,0
11079,2022,0,0,250,150,0,0,0,1,1,0
11079,2023,0,0,100,225,0,0,0,1,1,0
11080,2012,223,33,0,18,38,26,0,1,1,1
11080,2013,223,33,0,18,38,26,0,1,1,1
11080,2014,227,36,0,22,38,29,0,1,1,1
11080,2015,237,42,0,25,42,35,0,1,1,1
11080,2016,245,45,0,30,45,35,0,1,1,1
11080,2017,252,48,0,33,48,37,0,1,1,1
11080,2018,200,50,0,0,30,30,0,1,1,1
11080,2019,220,35,0,0,32,34,0,1,1,1
11080,2020,0,0,0,0,0,0,0,1,1,0
11080,2021,0,0,0,0,0,0,0,1,1,0
11080,2022,0,0,0,0,0,0,0,2b,2b,0
11080,2023,0,0,0,0,0,0,0,1,1,0
12007,2019,0,0,0,0,0,0,0,2c,3g,0
12007,2020,0,0,0,0,0,0,0,2c,3g,0
12007,2021,0,0,0,0,0,0,0,2c,3g,0
12007,2022,0,0,0,0,0,0,0,2c,3g,0
12007,2023,0,0,0,0,0,0,0,2c,3g,0
11081,2012,288,51,150,70,0,0,0,1,1,1
11081,2013,285,49,145,64,0,0,0,1,1,1
11081,2014,288,48,200,200,0,0,0,1,1,1
11081,2015,290,48,175,100,0,0,0,1,1,1
11081,2016,293,45,177,97,0,0,0,3a,3a,1
11081,2017,295,42,179,93,0,0,0,1,1,1
11081,2018,300,39,180,200,0,0,0,1,1,1
11081,2019,300,35,175,200,0,0,0,1,1,1
11081,2020,309,28,183,193,0,0,0,1,1,1
11081,2021,314,25,180,189,0,0,0,1,1,1
11081,2022,314,25,175,190,0,0,0,1,1,1
11081,2023,320,21,170,182,0,0,0,1,1,1
11082,2012,510,0,120,120,0,0,0,1,1,1
11082,2013,450,70,50,50,0,0,0,1,1,1
11082,2014,450,100,75,75,0,0,0,1,1,1
11082,2015,459,48,82,79,0,0,0,1,1,1
11082,2016,450,45,78,75,0,0,0,1,1,1
11082,2017,490,68,142,0,0,0,0,1,1,1
11082,2018,485,53,121,0,0,0,0,3a,3a,1
11082,2019,480,37,100,0,0,0,0,1,1,1
11082,2020,488,40,95,0,0,0,0,1,1,1
11082,2021,490,43,95,0,0,0,0,3a,3a,1
11082,2022,492,45,95,0,0,0,0,1,1,1
11082,2023,492,45,95,0,0,0,0,3a,3a,1
11083,2012,1250,310,475,475,450,0,0,1,1,1
11083,2013,2650,800,500,500,0,0,0,1,1,1
11083,2014,2600,1000,800,800,0,0,0,1,1,1
11083,2015,2600,1100,1550,950,950,0,0,1,1,1
11083,2016,2761,909,707,796,793,0,0,1,1,1
11083,2017,2935,254,283,1000,800,0,0,1,1,1
11083,2018,2800,900,360,960,660,0,0,1,1,1
11083,2019,3158,1163,1150,790,934,0,0,1,1,1
11083,2020,2750,1266,1358,999,1143,0,0,1,1,1
11083,2021,2750,1270,1350,1000,1150,0,0,1,1,1
11083,2022,2750,1270,1350,1000,1150,0,0,1,1,1
11083,2023,2750,1270,1350,1000,1150,0,0,1,1,1
11084,2012,500,75,20,0,0,0,0,1,1,1
11084,2013,575,0,350,0,0,0,0,1,1,1
11084,2014,518,0,300,0,0,0,0,1,1,1
11084,2015,575,0,0,0,0,0,0,1,1,1
11084,2016,520,0,188,131,0,0,0,1,1,1
11084,2017,496,0,450,0,0,0,0,1,1,1
11084,2018,500,0,600,0,0,0,0,1,1,1
11084,2019,575,0,163,0,0,0,0,1,1,1
11084,2020,515,0,400,0,0,0,0,1,1,1
11084,2021,510,0,425,0,0,0,0,1,1,1
11084,2022,515,0,500,0,0,0,0,1,1,1
11084,2023,515,0,500,0,0,0,0,1,1,1
11085,2012,890,215,330,340,50,0,0,1,1,1
11085,2013,971,220,340,280,167,0,0,1,1,1
11085,2014,950,166,350,260,180,0,0,1,1,1
11085,2015,962,154,340,230,200,0,0,1,1,1
11085,2016,968,148,304,319,299,0,0,1,1,1
11085,2017,980,130,310,435,264,0,0,1,1,1
11085,2018,970,135,300,440,270,0,0,1,1,1
11085,2019,975,129,285,420,300,0,0,1,1,1
11085,2020,980,128,265,300,200,0,0,1,1,1
